Area Code,Area Name,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
620,Portugal,2019,Balance imports/exports (millions of US dollars),S,,"-22,477",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
620,Portugal,2020,Balance imports/exports (millions of US dollars),S,,"-16,065",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,1995,Imports CIF (millions of US dollars),S,,"3,398",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2005,Imports CIF (millions of US dollars),S,,"10,061",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2010,Imports CIF (millions of US dollars),S,,"23,240",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2015,Imports CIF (millions of US dollars),S,,"32,610",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2018,Imports CIF (millions of US dollars),S,,"31,696",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2019,Imports CIF (millions of US dollars),S,,"29,178",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2020,Imports CIF (millions of US dollars),S,,"25,835",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,1995,Exports FOB (millions of US dollars),S,,"3,557",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2005,Exports FOB (millions of US dollars),S,,"25,762",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2010,Exports FOB (millions of US dollars),S,,"74,964",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2015,Exports FOB (millions of US dollars),S,,"77,971",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2018,Exports FOB (millions of US dollars),S,,"84,905",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2019,Exports FOB (millions of US dollars),S,,"72,935",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2020,Exports FOB (millions of US dollars),S,,"51,504",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,1995,Balance imports/exports (millions of US dollars),S,,159,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2005,Balance imports/exports (millions of US dollars),S,,"15,702",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2010,Balance imports/exports (millions of US dollars),S,,"51,725",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2015,Balance imports/exports (millions of US dollars),S,,"45,361",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2018,Balance imports/exports (millions of US dollars),S,,"53,209",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2019,Balance imports/exports (millions of US dollars),S,,"43,757",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
634,Qatar,2020,Balance imports/exports (millions of US dollars),S,,"25,669",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,1995,Imports CIF (millions of US dollars),G,,"135,109",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2005,Imports CIF (millions of US dollars),G,,"261,236",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2010,Imports CIF (millions of US dollars),G,,"425,208",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2015,Imports CIF (millions of US dollars),G,,"436,487",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2018,Imports CIF (millions of US dollars),G,,"535,183",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2019,Imports CIF (millions of US dollars),G,,"503,263",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2020,Imports CIF (millions of US dollars),G,,"467,498",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,1995,Exports FOB (millions of US dollars),G,,"125,056",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2005,Exports FOB (millions of US dollars),G,,"284,418",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2010,Exports FOB (millions of US dollars),G,,"466,381",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2015,Exports FOB (millions of US dollars),G,,"526,753",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2018,Exports FOB (millions of US dollars),G,,"604,807",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2019,Exports FOB (millions of US dollars),G,,"542,172",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2020,Exports FOB (millions of US dollars),G,,"512,710",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,1995,Balance imports/exports (millions of US dollars),G,,"-10,052",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2005,Balance imports/exports (millions of US dollars),G,,"23,183",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2010,Balance imports/exports (millions of US dollars),G,,"41,173",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2015,Balance imports/exports (millions of US dollars),G,,"90,266",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2018,Balance imports/exports (millions of US dollars),G,,"69,624",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2019,Balance imports/exports (millions of US dollars),G,,"38,909",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
410,Republic of Korea,2020,Balance imports/exports (millions of US dollars),G,,"45,212",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,1995,Imports CIF (millions of US dollars),G,,841,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2005,Imports CIF (millions of US dollars),G,,"2,292",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2010,Imports CIF (millions of US dollars),G,,"3,855",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2015,Imports CIF (millions of US dollars),G,,"3,987",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2018,Imports CIF (millions of US dollars),G,,"5,764",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2019,Imports CIF (millions of US dollars),G,,"5,842",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2020,Imports CIF (millions of US dollars),G,,"5,416",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,1995,Exports FOB (millions of US dollars),G,,746,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2005,Exports FOB (millions of US dollars),G,,"1,091",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2010,Exports FOB (millions of US dollars),G,,"1,541",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2015,Exports FOB (millions of US dollars),G,,"1,967",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2018,Exports FOB (millions of US dollars),G,,"2,707",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2019,Exports FOB (millions of US dollars),G,,"2,779",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2020,Exports FOB (millions of US dollars),G,,"2,485",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,1995,Balance imports/exports (millions of US dollars),G,,-95,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2005,Balance imports/exports (millions of US dollars),G,,"-1,201",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
498,Republic of Moldova,2010,Balance imports/exports (millions of US dollars),G,,"-2,314",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2021."
